Date Time RTDl RTDr Vsamp
2020-06-23 11:00:22.052941 1116.97745 1095.58842 -0.0012635307
2020-06-23 11:00:22.122945 1116.97922 1095.58446 -0.00126354214
2020-06-23 11:00:22.180948 1116.98349 1095.58506 -0.00126342302
2020-06-23 11:00:22.267953 1116.9846 1095.58601 -0.00126356031
2020-06-23 11:00:22.357958 1116.98246 1095.58867 -0.00126358454
2020-06-23 11:00:22.442963 1116.9818 1095.58977 -0.00126364511
2020-06-23 11:00:22.524968 1116.98298 1095.58992 -0.00126366934
2020-06-23 11:00:22.605972 1116.986 1095.59117 -0.00126368011
2020-06-23 11:00:22.680977 1116.98782 1095.59228 -0.00126370771
2020-06-23 11:00:22.754981 1116.98649 1095.595 -0.00126361214
2020-06-23 11:00:22.820985 1116.98695 1095.59574 -0.00126368684
2020-06-23 11:00:22.899989 1116.98797 1095.59633 -0.00126364646
2020-06-23 11:00:22.977994 1116.99112 1095.59508 -0.00126371174
2020-06-23 11:00:23.045997 1116.99244 1095.59574 -0.00126369155
2020-06-23 11:00:23.117002 1116.99289 1095.59368 -0.0012639323
2020-06-23 11:00:23.193006 1116.99377 1095.59338 -0.00126401047
2020-06-23 11:00:23.267010 1116.99296 1095.59515 -0.00126386028
2020-06-23 11:00:23.339014 1116.99377 1095.59559 -0.00126374884
2020-06-23 11:00:23.407018 1116.99443 1095.59626 -0.00126369163
2020-06-23 11:00:23.487023 1116.99392 1095.59744 -0.0012635752
2020-06-23 11:00:23.561027 1116.99723 1095.6023 -0.00126370981
2020-06-23 11:00:23.620030 1116.99826 1095.60326 -0.00126382153
2020-06-23 11:00:23.686034 1116.99937 1095.60311 -0.00126404363
2020-06-23 11:00:23.788040 1116.99966 1095.60259 -0.00126413179
2020-06-23 11:00:23.856044 1116.99937 1095.60333 -0.00126438081
2020-06-23 11:00:23.921047 1117.00188 1095.60267 -0.0012641991
2020-06-23 11:00:23.991051 1117.0018 1095.60053 -0.00126409814
2020-06-23 11:00:24.058055 1117.0021 1095.60245 -0.00126407526
2020-06-23 11:00:24.154061 1117.00342 1095.60274 -0.00126394335
2020-06-23 11:00:24.223065 1117.00246 1095.6051 -0.00126402478
2020-06-23 11:00:24.289069 1117.00379 1095.60613 -0.0012639494
2020-06-23 11:00:24.364073 1117.00703 1095.60517 -0.00126402815
2020-06-23 11:00:24.437077 1117.00733 1095.6054 -0.00126409074
2020-06-23 11:00:24.494080 1117.00725 1095.60591 -0.00126409074
2020-06-23 11:00:24.567084 1117.00527 1095.60621 -0.00126402478
2020-06-23 11:00:24.644089 1117.00527 1095.60591 -0.00126396758
2020-06-23 11:00:24.711093 1117.0077 1095.60532 -0.00126406516
2020-06-23 11:00:24.772096 1117.00807 1095.60672 -0.00126421794
2020-06-23 11:00:24.848101 1117.00983 1095.60628 -0.00126404969
2020-06-23 11:00:24.936106 1117.01116 1095.60901 -0.00126414862
2020-06-23 11:00:25.013110 1117.01241 1095.60908 -0.00126403824
2020-06-23 11:00:25.077114 1117.01307 1095.61166 -0.0012642314
2020-06-23 11:00:25.155118 1117.01556 1095.61166 -0.00126409747
2020-06-23 11:00:25.233123 1117.01731 1095.61019 -0.00126423881
2020-06-23 11:00:25.313127 1117.01863 1095.61291 -0.00126421734
2020-06-23 11:00:25.397132 1117.01797 1095.61343 -0.00126404733
2020-06-23 11:00:25.483137 1117.01981 1095.61232 -0.00126396812
2020-06-23 11:00:25.536140 1117.01797 1095.61181 -0.00126397633
2020-06-23 11:00:25.603144 1117.01922 1095.61063 -0.00126406854
2020-06-23 11:00:25.680148 1117.02121 1095.61527 -0.00126438015
2020-06-23 11:00:25.768153 1117.02077 1095.61623 -0.00126427717
2020-06-23 11:00:25.848158 1117.02394 1095.61645 -0.00126458206
2020-06-23 11:00:25.925162 1117.02224 1095.61593 -0.0012646083
2020-06-23 11:00:25.986166 1117.0232 1095.61586 -0.0012644811
2020-06-23 11:00:26.061170 1117.02253 1095.61977 -0.0012644488
2020-06-23 11:00:26.137174 1117.02335 1095.62006 -0.00126419978
2020-06-23 11:00:26.208178 1117.02592 1095.6219 -0.00126439495
2020-06-23 11:00:26.283183 1117.02651 1095.62198 -0.00126445889
2020-06-23 11:00:26.359187 1117.02887 1095.62102 -0.00126438419
2020-06-23 11:00:26.430191 1117.02637 1095.62028 -0.00126438486
2020-06-23 11:00:26.511196 1117.02578 1095.61962 -0.00126438351
2020-06-23 11:00:26.587200 1117.02607 1095.62094 -0.00126460292
2020-06-23 11:00:26.660204 1117.0271 1095.62216 -0.00126445418
2020-06-23 11:00:26.737209 1117.02747 1095.62402 -0.00126439024
2020-06-23 11:00:26.807213 1117.02777 1095.62559 -0.00126420314
2020-06-23 11:00:26.879217 1117.03108 1095.6271 -0.00126432496
2020-06-23 11:00:26.950221 1117.03182 1095.62614 -0.00126442995
2020-06-23 11:00:27.026225 1117.03285 1095.62562 -0.00126451408
2020-06-23 11:00:27.094229 1117.03366 1095.62489 -0.00126455715
2020-06-23 11:00:27.158233 1117.03329 1095.62651 -0.00126453629
2020-06-23 11:00:27.222236 1117.03285 1095.62901 -0.00126447033
2020-06-23 11:00:27.298241 1117.0341 1095.62931 -0.00126450668
2020-06-23 11:00:27.388246 1117.0358 1095.62931 -0.00126453562
2020-06-23 11:00:27.467250 1117.03679 1095.63049 -0.00126446697
2020-06-23 11:00:27.537254 1117.03733 1095.63115 -0.00126448914
2020-06-23 11:00:27.606258 1117.03734 1095.63189 -0.00126450181
2020-06-23 11:00:27.682263 1117.03745 1095.63329 -0.00126470226
2020-06-23 11:00:27.743266 1117.03981 1095.63299 -0.00126481592
2020-06-23 11:00:27.813270 1117.04254 1095.63196 -0.00126483473
2020-06-23 11:00:27.886274 1117.0421 1095.6327 -0.00126460321
2020-06-23 11:00:27.957278 1117.04165 1095.63255 -0.00126458638
2020-06-23 11:00:28.029282 1117.04062 1095.63255 -0.00126454937
2020-06-23 11:00:28.097286 1117.04114 1095.63351 -0.00126456754
2020-06-23 11:00:28.180291 1117.04202 1095.63417 -0.00126468263
2020-06-23 11:00:28.249295 1117.04453 1095.63543 -0.00126461129
2020-06-23 11:00:28.334300 1117.04659 1095.63631 -0.00126469743
2020-06-23 11:00:28.404304 1117.04946 1095.63683 -0.00126469676
2020-06-23 11:00:28.476308 1117.0488 1095.63771 -0.00126476272
2020-06-23 11:00:28.553312 1117.04969 1095.63874 -0.0012647506
2020-06-23 11:00:28.621316 1117.04792 1095.63977 -0.00126478223
2020-06-23 11:00:28.688320 1117.04873 1095.64029 -0.00126474051
2020-06-23 11:00:28.759324 1117.04991 1095.6397 -0.0012647331
2020-06-23 11:00:28.831328 1117.05123 1095.63874 -0.00126474858
2020-06-23 11:00:28.904333 1117.05109 1095.63852 -0.00126491347
2020-06-23 11:00:28.972336 1117.05359 1095.63852 -0.00126490203
2020-06-23 11:00:29.052341 1117.05455 1095.64101 -0.00126510933
2020-06-23 11:00:29.132346 1117.05536 1095.64195 -0.00126508173
2020-06-23 11:00:29.196349 1117.05654 1095.64487 -0.00126510394
2020-06-23 11:00:29.266353 1117.05617 1095.64442 -0.0012649902
2020-06-23 11:00:29.343358 1117.05514 1095.64508 -0.00126502318
2020-06-23 11:00:29.420362 1117.05676 1095.64795 -0.0012650077
2020-06-23 11:00:29.490366 1117.06081 1095.64817 -0.00126501039
2020-06-23 11:00:29.568370 1117.06339 1095.6495 -0.00126504539
2020-06-23 11:00:29.633374 1117.0659 1095.6492 -0.00126510058
2020-06-23 11:00:29.704378 1117.06487 1095.64648 -0.00126496597
2020-06-23 11:00:29.784383 1117.06199 1095.64743 -0.00126483873
2020-06-23 11:00:29.855387 1117.06301 1095.6478 -0.00126477473
2020-06-23 11:00:29.922391 1117.06151 1095.64655 -0.0012649167
2020-06-23 11:00:29.988395 1117.06244 1095.64817 -0.00126510175
2020-06-23 11:00:30.051398 1117.06324 1095.64861 -0.00126517242
2020-06-23 11:00:30.134403 1117.06405 1095.65075 -0.00126522088
2020-06-23 11:00:30.211407 1117.06869 1095.6506 -0.00126511723
2020-06-23 11:00:30.283411 1117.07112 1095.65149 -0.00126517242
2020-06-23 11:00:30.360416 1117.07267 1095.65252 -0.00126526193
2020-06-23 11:00:30.441420 1117.07355 1095.65407 -0.00126516232
2020-06-23 11:00:30.504424 1117.07422 1095.65517 -0.00126509368
2020-06-23 11:00:30.588429 1117.07569 1095.65576 -0.00126487831
2020-06-23 11:00:30.666433 1117.07407 1095.6562 -0.00126497186
2020-06-23 11:00:30.740438 1117.07665 1095.65532 -0.00126503243
2020-06-23 11:00:30.823442 1117.07436 1095.65547 -0.00126506339
2020-06-23 11:00:30.902447 1117.07473 1095.65797 -0.00126491936
2020-06-23 11:00:30.984451 1117.07503 1095.66077 -0.0012651206
2020-06-23 11:00:31.067456 1117.07834 1095.66166 -0.00126522963
2020-06-23 11:00:31.158461 1117.0793 1095.66048 -0.00126526799
2020-06-23 11:00:31.245466 1117.0824 1095.66055 -0.00126532049
2020-06-23 11:00:31.300470 1117.08313 1095.66018 -0.00126527808
2020-06-23 11:00:31.365473 1117.0821 1095.66026 -0.00126534068
2020-06-23 11:00:31.443478 1117.08306 1095.66318 -0.00126548605
2020-06-23 11:00:31.509482 1117.08299 1095.66508 -0.0012653077
2020-06-23 11:00:31.580486 1117.08394 1095.66381 -0.00126513002
2020-06-23 11:00:31.640489 1117.08623 1095.66394 -0.00126503512
2020-06-23 11:00:31.707493 1117.08689 1095.6649 -0.00126499811
2020-06-23 11:00:31.783497 1117.08785 1095.66475 -0.00126516502
2020-06-23 11:00:31.843501 1117.08822 1095.66585 -0.00126527674
2020-06-23 11:00:31.909504 1117.0894 1095.66593 -0.00126551364
2020-06-23 11:00:31.989509 1117.08925 1095.66578 -0.00126564217
2020-06-23 11:00:32.065513 1117.09028 1095.66755 -0.00126577001
2020-06-23 11:00:32.137517 1117.09249 1095.66814 -0.00126565221
2020-06-23 11:00:32.213522 1117.09105 1095.66888 -0.00126559163
2020-06-23 11:00:32.284526 1117.09159 1095.66843 -0.00126544895
2020-06-23 11:00:32.354530 1117.09131 1095.66792 -0.00126549203
2020-06-23 11:00:32.439535 1117.09363 1095.66947 -0.00126545905
2020-06-23 11:00:32.492538 1117.09517 1095.67168 -0.00126536752
2020-06-23 11:00:32.566542 1117.09901 1095.67256 -0.00126534531
2020-06-23 11:00:32.650547 1117.10041 1095.67182 -0.00126511042
2020-06-23 11:00:32.730551 1117.10122 1095.67227 -0.0012652107
2020-06-23 11:00:32.812556 1117.0996 1095.67101 -0.00126529617
2020-06-23 11:00:32.900561 1117.09908 1095.67308 -0.00126551356
2020-06-23 11:00:32.974565 1117.09893 1095.67499 -0.00126554789
2020-06-23 11:00:33.039569 1117.09952 1095.67794 -0.00126563673
2020-06-23 11:00:33.099572 1117.0996 1095.67735 -0.00126570739
2020-06-23 11:00:33.165576 1117.10188 1095.67809 -0.00126559836
2020-06-23 11:00:33.231580 1117.10299 1095.67838 -0.00126548597
2020-06-23 11:00:33.313585 1117.10173 1095.67573 -0.00126540992
2020-06-23 11:00:33.389589 1117.10402 1095.67639 -0.00126555731
2020-06-23 11:00:33.468594 1117.10284 1095.67536 -0.00126570739
2020-06-23 11:00:33.537598 1117.10593 1095.67625 -0.00126580835
2020-06-23 11:00:33.613602 1117.10748 1095.67706 -0.00126570941
2020-06-23 11:00:33.684606 1117.10947 1095.67794 -0.00126567172
2020-06-23 11:00:33.756610 1117.11072 1095.67896 -0.00126555731
2020-06-23 11:00:33.834615 1117.11087 1095.67996 -0.00126570336
2020-06-23 11:00:33.895618 1117.10873 1095.68245 -0.00126571076
2020-06-23 11:00:33.980623 1117.1091 1095.68427 -0.00126584873
2020-06-23 11:00:34.058627 1117.10999 1095.68435 -0.00126584671
2020-06-23 11:00:34.130631 1117.1108 1095.68435 -0.00126592612
2020-06-23 11:00:34.216636 1117.11308 1095.68214 -0.00126594358
2020-06-23 11:00:34.272640 1117.11338 1095.6828 -0.00126584396
2020-06-23 11:00:34.352644 1117.11478 1095.68184 -0.00126587422
2020-06-23 11:00:34.432649 1117.11456 1095.68324 -0.00126592402
2020-06-23 11:00:34.487652 1117.11507 1095.68435 -0.00126601286
2020-06-23 11:00:34.550655 1117.11539 1095.68575 -0.00126608353
2020-06-23 11:00:34.637660 1117.11731 1095.68789 -0.00126601555
2020-06-23 11:00:34.695664 1117.12026 1095.68973 -0.00126602228
2020-06-23 11:00:34.770668 1117.12036 1095.69164 -0.00126603642
2020-06-23 11:00:34.844672 1117.12191 1095.69216 -0.00126591191
2020-06-23 11:00:34.918677 1117.12493 1095.69356 -0.00126589306
2020-06-23 11:00:34.996681 1117.12441 1095.69474 -0.00126595296
2020-06-23 11:00:35.071685 1117.12486 1095.69363 -0.00126606603
2020-06-23 11:00:35.142689 1117.1281 1095.69503 -0.00126617843
2020-06-23 11:00:35.212693 1117.12795 1095.69548 -0.00126603776
2020-06-23 11:00:35.294698 1117.12913 1095.69467 -0.00126598123
2020-06-23 11:00:35.365702 1117.13186 1095.69393 -0.00126613939
2020-06-23 11:00:35.439706 1117.13186 1095.69408 -0.00126618112
2020-06-23 11:00:35.509710 1117.13127 1095.69326 -0.00126642139
2020-06-23 11:00:35.571714 1117.13046 1095.69356 -0.00126642004
2020-06-23 11:00:35.645718 1117.13046 1095.69459 -0.00126634063
2020-06-23 11:00:35.713722 1117.13082 1095.69371 -0.00126629553
2020-06-23 11:00:35.784726 1117.13178 1095.69518 -0.00126620131
2020-06-23 11:00:35.851730 1117.13215 1095.69577 -0.00126632313
2020-06-23 11:00:35.939735 1117.1348 1095.69621 -0.00126616564
2020-06-23 11:00:36.014739 1117.13606 1095.69629 -0.00126615891
2020-06-23 11:00:36.094744 1117.13694 1095.69882 -0.00126616497
2020-06-23 11:00:36.178749 1117.13628 1095.69907 -0.00126628611
2020-06-23 11:00:36.260753 1117.13606 1095.70034 -0.00126633928
2020-06-23 11:00:36.341758 1117.13554 1095.69887 -0.00126623619
2020-06-23 11:00:36.402761 1117.13532 1095.69865 -0.00126626557
2020-06-23 11:00:36.486766 1117.13628 1095.70071 -0.00126621664
2020-06-23 11:00:36.585772 1117.14048 1095.70263 -0.0012663233
2020-06-23 11:00:36.653776 1117.14173 1095.70012 -0.001266291
2020-06-23 11:00:36.751781 1117.14261 1095.69983 -0.00126639936
2020-06-23 11:00:36.819785 1117.14004 1095.70174 -0.00126654944
2020-06-23 11:00:36.895790 1117.14106 1095.70676 -0.00126637849
2020-06-23 11:00:36.994795 1117.14222 1095.70668 -0.00126635023
2020-06-23 11:00:37.061799 1117.14388 1095.70639 -0.00126624389
2020-06-23 11:00:37.129803 1117.14622 1095.70513 -0.00126629504
2020-06-23 11:00:37.223808 1117.14784 1095.70543 -0.00126626475
2020-06-23 11:00:37.310813 1117.15027 1095.70609 -0.00126602044
2020-06-23 11:00:37.377817 1117.15212 1095.70771 -0.00126618264
2020-06-23 11:00:37.460822 1117.15182 1095.7069 -0.0012662237
2020-06-23 11:00:37.513825 1117.14902 1095.70904 -0.0012663334
2020-06-23 11:00:37.596830 1117.15013 1095.71103 -0.00126635965
2020-06-23 11:00:37.663834 1117.15072 1095.71 -0.00126620216
2020-06-23 11:00:37.724837 1117.15212 1095.71132 -0.00126619206
2020-06-23 11:00:37.811842 1117.15322 1095.7114 -0.00126635897
2020-06-23 11:00:37.874846 1117.15425 1095.71118 -0.00126654204
2020-06-23 11:00:37.940849 1117.15536 1095.71228 -0.0012666228
2020-06-23 11:00:38.027854 1117.15705 1095.71191 -0.00126658982
2020-06-23 11:00:38.086858 1117.15624 1095.71331 -0.00126647608
2020-06-23 11:00:38.160862 1117.15904 1095.71464 -0.00126647877
2020-06-23 11:00:38.233866 1117.15831 1095.71479 -0.00126649762
2020-06-23 11:00:38.301870 1117.15993 1095.71435 -0.0012666053
2020-06-23 11:00:38.366874 1117.1631 1095.71595 -0.00126675808
2020-06-23 11:00:38.454879 1117.16243 1095.71689 -0.00126684355
2020-06-23 11:00:38.521883 1117.16428 1095.71893 -0.00126677625
2020-06-23 11:00:38.591887 1117.16288 1095.71994 -0.00126677188
2020-06-23 11:00:38.661891 1117.16295 1095.72083 -0.00126676482
2020-06-23 11:00:38.739895 1117.16509 1095.7212 -0.00126682517
2020-06-23 11:00:38.807899 1117.16251 1095.71987 -0.00126652208
2020-06-23 11:00:38.871903 1117.16361 1095.7198 -0.00126650593
2020-06-23 11:00:38.946907 1117.16472 1095.72112 -0.00126666947
2020-06-23 11:00:39.018911 1117.16575 1095.72075 -0.00126676504
2020-06-23 11:00:39.094915 1117.16862 1095.7212 -0.00126693061
2020-06-23 11:00:39.165919 1117.17039 1095.72156 -0.00126684581
2020-06-23 11:00:39.244924 1117.16959 1095.72208 -0.00126695215
2020-06-23 11:00:39.319928 1117.16768 1095.72459 -0.00126691715
2020-06-23 11:00:39.392932 1117.16761 1095.72665 -0.00126661967
2020-06-23 11:00:39.466937 1117.16689 1095.72658 -0.00126650391
2020-06-23 11:00:39.552942 1117.16667 1095.72857 -0.00126643055
2020-06-23 11:00:39.616945 1117.1716 1095.72879 -0.00126649381
2020-06-23 11:00:39.700950 1117.17212 1095.72746 -0.00126675697
2020-06-23 11:00:39.768954 1117.17263 1095.72606 -0.00126676908
2020-06-23 11:00:39.830957 1117.17065 1095.72503 -0.0012669831
2020-06-23 11:00:39.915962 1117.17101 1095.72864 -0.00126689696
2020-06-23 11:00:39.999967 1117.17426 1095.72842 -0.00126670111
2020-06-23 11:00:40.071971 1117.17927 1095.73019 -0.0012667886
2020-06-23 11:00:40.156976 1117.17912 1095.72908 -0.00126687206
2020-06-23 11:00:40.218980 1117.18074 1095.72974 -0.00126710425
2020-06-23 11:00:40.282983 1117.17919 1095.72915 -0.00126709483
2020-06-23 11:00:40.369988 1117.17853 1095.73063 -0.00126703224
2020-06-23 11:00:40.465994 1117.18236 1095.73225 -0.00126697166
2020-06-23 11:00:40.546998 1117.18317 1095.73476 -0.00126688417
2020-06-23 11:00:40.625003 1117.18221 1095.73505 -0.00126688955
2020-06-23 11:00:40.687006 1117.18162 1095.73659 -0.00126667284
2020-06-23 11:00:40.762011 1117.18214 1095.73679 -0.00126688964
2020-06-23 11:00:40.838015 1117.18339 1095.73839 -0.00126673714
2020-06-23 11:00:40.918020 1117.18501 1095.73881 -0.0012668923
2020-06-23 11:00:41.000024 1117.18583 1095.73829 -0.00126714823
2020-06-23 11:00:41.082029 1117.18715 1095.74065 -0.00126717851
2020-06-23 11:00:41.169034 1117.18848 1095.74183 -0.00126709438
2020-06-23 11:00:41.263039 1117.18921 1095.74293 -0.00126721351
2020-06-23 11:00:41.352044 1117.19128 1095.74227 -0.00126729629
2020-06-23 11:00:41.436049 1117.19047 1095.74168 -0.00126750089
2020-06-23 11:00:41.507053 1117.19194 1095.74183 -0.00126738042
2020-06-23 11:00:41.580058 1117.19202 1095.74286 -0.00126715159
2020-06-23 11:00:41.652062 1117.19476 1095.74315 -0.0012668346
2020-06-23 11:00:41.714065 1117.19733 1095.74374 -0.00126676124
2020-06-23 11:00:41.784069 1117.19968 1095.7436 -0.00126691469
2020-06-23 11:00:41.855073 1117.20096 1095.74102 -0.00126713611
2020-06-23 11:00:41.933078 1117.20007 1095.74352 -0.00126725726
2020-06-23 11:00:42.003082 1117.20132 1095.74278 -0.0012672936
2020-06-23 11:00:42.074086 1117.20324 1095.74418 -0.00126722562
2020-06-23 11:00:42.132089 1117.20516 1095.74699 -0.00126718188
2020-06-23 11:00:42.206093 1117.20464 1095.7475 -0.0012672862
2020-06-23 11:00:42.282098 1117.20501 1095.74816 -0.00126737436
2020-06-23 11:00:42.362102 1117.20324 1095.74956 -0.00126727408
2020-06-23 11:00:42.432106 1117.20354 1095.74979 -0.00126715025
2020-06-23 11:00:42.507111 1117.20354 1095.75008 -0.00126725928
2020-06-23 11:00:42.577115 1117.20494 1095.75303 -0.00126742619
2020-06-23 11:00:42.651119 1117.20324 1095.75192 -0.00126758637
2020-06-23 11:00:42.722123 1117.20538 1095.75281 -0.00126748474
2020-06-23 11:00:42.805128 1117.20523 1095.75332 -0.00126723034
2020-06-23 11:00:42.880132 1117.20516 1095.75443 -0.00126712804
2020-06-23 11:00:42.956136 1117.20921 1095.75487 -0.00126727677
2020-06-23 11:00:43.023140 1117.21017 1095.75318 -0.00126725687
2020-06-23 11:00:43.102145 1117.21157 1095.75367 -0.00126745175
2020-06-23 11:00:43.178149 1117.21326 1095.75534 -0.00126752395
2020-06-23 11:00:43.249153 1117.21356 1095.75606 -0.00126753751
2020-06-23 11:00:43.325157 1117.21157 1095.75715 -0.00126768288
2020-06-23 11:00:43.407162 1117.21208 1095.757 -0.00126781682
2020-06-23 11:00:43.476166 1117.21275 1095.75737 -0.00126782355
2020-06-23 11:00:43.561171 1117.21407 1095.75715 -0.00126778451
2020-06-23 11:00:43.630175 1117.21665 1095.75767 -0.00126781278
2020-06-23 11:00:43.693178 1117.21599 1095.75568 -0.001267625
2020-06-23 11:00:43.760182 1117.21636 1095.75442 -0.00126762702
2020-06-23 11:00:43.826186 1117.21577 1095.75531 -0.00126760212
2020-06-23 11:00:43.907191 1117.21562 1095.7573 -0.00126759741
2020-06-23 11:00:43.976195 1117.21592 1095.76061 -0.00126771855
2020-06-23 11:00:44.048199 1117.21597 1095.76371 -0.00126762635
2020-06-23 11:00:44.125203 1117.21823 1095.76423 -0.00126775086
2020-06-23 11:00:44.201207 1117.21947 1095.764 -0.00126786931
2020-06-23 11:00:44.271211 1117.22262 1095.76437 -0.00126793931
2020-06-23 11:00:44.352216 1117.22461 1095.76283 -0.00126783028
2020-06-23 11:00:44.405219 1117.22777 1095.76725 -0.00126791844
2020-06-23 11:00:44.493224 1117.22851 1095.76666 -0.0012677374
2020-06-23 11:00:44.569228 1117.22556 1095.76658 -0.00126779662
2020-06-23 11:00:44.642233 1117.22475 1095.76695 -0.00126779662
2020-06-23 11:00:44.707236 1117.2263 1095.76518 -0.00126780066
2020-06-23 11:00:44.779241 1117.2249 1095.76622 -0.00126779191
2020-06-23 11:00:44.849245 1117.22748 1095.76821 -0.00126779999
2020-06-23 11:00:44.927249 1117.22836 1095.77049 -0.00126787739
2020-06-23 11:00:44.981252 1117.22962 1095.77093 -0.00126788883
2020-06-23 11:00:45.057256 1117.23116 1095.77219 -0.00126787133
2020-06-23 11:00:45.122260 1117.23138 1095.773 -0.00126782826
2020-06-23 11:00:45.201265 1117.23131 1095.77056 -0.00126785771
2020-06-23 11:00:45.264268 1117.22947 1095.76997 -0.0012678838
2020-06-23 11:00:45.330272 1117.23006 1095.7685 -0.00126786619
2020-06-23 11:00:45.401276 1117.23131 1095.76946 -0.00126788762
2020-06-23 11:00:45.479281 1117.23345 1095.77053 -0.00126762514
2020-06-23 11:00:45.563285 1117.23603 1095.77143 -0.00126765879
2020-06-23 11:00:45.634289 1117.23787 1095.77211 -0.00126775706
2020-06-23 11:00:45.704293 1117.23676 1095.77252 -0.00126771196
2020-06-23 11:00:45.759297 1117.23875 1095.77429 -0.00126791051
2020-06-23 11:00:45.842301 1117.23979 1095.77598 -0.0012678183
2020-06-23 11:00:45.907305 1117.23971 1095.779 -0.00126782772
2020-06-23 11:00:45.971309 1117.24281 1095.77996 -0.00126792599
2020-06-23 11:00:46.041313 1117.24281 1095.77768 -0.00126783243
2020-06-23 11:00:46.109317 1117.2462 1095.77797 -0.00126788628
2020-06-23 11:00:46.190321 1117.24465 1095.77657 -0.00126802963
2020-06-23 11:00:46.293327 1117.24384 1095.77723 -0.00126813462
2020-06-23 11:00:46.383332 1117.24493 1095.77841 -0.00126805251
2020-06-23 11:00:46.455336 1117.24621 1095.77775 -0.00126801348
2020-06-23 11:00:46.545342 1117.2494 1095.77812 -0.00126789637
2020-06-23 11:00:46.617346 1117.25031 1095.77885 -0.00126792262
2020-06-23 11:00:46.693350 1117.2509 1095.78099 -0.00126780013
2020-06-23 11:00:46.762354 1117.25105 1095.7832 -0.00126791724
2020-06-23 11:00:46.836358 1117.25223 1095.78541 -0.00126794618
2020-06-23 11:00:46.908362 1117.25311 1095.78549 -0.00126807944
2020-06-23 11:00:46.976366 1117.25134 1095.78807 -0.00126820866
2020-06-23 11:00:47.041370 1117.2509 1095.78718 -0.00126826788
2020-06-23 11:00:47.114374 1117.24773 1095.78563 -0.00126827192
2020-06-23 11:00:47.182378 1117.24899 1095.78519 -0.00126836143
2020-06-23 11:00:47.262383 1117.25149 1095.78372 -0.00126841595
2020-06-23 11:00:47.333387 1117.25422 1095.78519 -0.0012684321
2020-06-23 11:00:47.416391 1117.25812 1095.78608 -0.00126842268
2020-06-23 11:00:47.482395 1117.25997 1095.78711 -0.0012681602
2020-06-23 11:00:47.548399 1117.25805 1095.78748 -0.00126817635
2020-06-23 11:00:47.622403 1117.2579 1095.78681 -0.00126818443
2020-06-23 11:00:47.697407 1117.25775 1095.78969 -0.00126826384
2020-06-23 11:00:47.768411 1117.25827 1095.79035 -0.00126822952
2020-06-23 11:00:47.838415 1117.25915 1095.79241 -0.00126818174
2020-06-23 11:00:47.915420 1117.25989 1095.79448 -0.00126814943
2020-06-23 11:00:47.989424 1117.2607 1095.79359 -0.00126817568
2020-06-23 11:00:48.064428 1117.26159 1095.79418 -0.00126819183
2020-06-23 11:00:48.144433 1117.26299 1095.79426 -0.00126832711
2020-06-23 11:00:48.221437 1117.26498 1095.79249 -0.00126838701
2020-06-23 11:00:48.302442 1117.26674 1095.79352 -0.00126840653
2020-06-23 11:00:48.385447 1117.26512 1095.79632 -0.00126834393
2020-06-23 11:00:48.480452 1117.26586 1095.79831 -0.00126849402
2020-06-23 11:00:48.556457 1117.26527 1095.79964 -0.00126862189
2020-06-23 11:00:48.629461 1117.26689 1095.79831 -0.0012686791
2020-06-23 11:00:48.700465 1117.26534 1095.79691 -0.00126861045
2020-06-23 11:00:48.773469 1117.26815 1095.79647 -0.00126837355
2020-06-23 11:00:48.862474 1117.2701 1095.79735 -0.00126857411
2020-06-23 11:00:48.949479 1117.27314 1095.80192 -0.00126841393
2020-06-23 11:00:49.007482 1117.27255 1095.80325 -0.00126851892
2020-06-23 11:00:49.083487 1117.27439 1095.80487 -0.00126835336
2020-06-23 11:00:49.165491 1117.27506 1095.80332 -0.00126824971
2020-06-23 11:00:49.238496 1117.27712 1095.80199 -0.00126833115
2020-06-23 11:00:49.297499 1117.27705 1095.80222 -0.00126834865
2020-06-23 11:00:49.384504 1117.27697 1095.80295 -0.00126854853
2020-06-23 11:00:49.482510 1117.27786 1095.80325 -0.00126847383
2020-06-23 11:00:49.537513 1117.28353 1095.8045 -0.00126843557
2020-06-23 11:00:49.620517 1117.28449 1095.80568 -0.00126842165
2020-06-23 11:00:49.688521 1117.28339 1095.80612 -0.00126842176
2020-06-23 11:00:49.765526 1117.28199 1095.80664 -0.00126853965
2020-06-23 11:00:49.820529 1117.28243 1095.80553 -0.00126862849
2020-06-23 11:00:49.894533 1117.28515 1095.80693 -0.0012686056
2020-06-23 11:00:49.972538 1117.28582 1095.80701 -0.00126863522
2020-06-23 11:00:50.044542 1117.28589 1095.8073 -0.00126844408
2020-06-23 11:00:50.106545 1117.28537 1095.80686 -0.0012683263
2020-06-23 11:00:50.184550 1117.28464 1095.80876 -0.00126834245
2020-06-23 11:00:50.254554 1117.28515 1095.81014 -0.00126839427
2020-06-23 11:00:50.328558 1117.28722 1095.81167 -0.00126844408
2020-06-23 11:00:50.400562 1117.28884 1095.81335 -0.00126840235
2020-06-23 11:00:50.478566 1117.28965 1095.81415 -0.00126830745
2020-06-23 11:00:50.532570 1117.29031 1095.81341 -0.00126832697
2020-06-23 11:00:50.613574 1117.29149 1095.81452 -0.00126826303
2020-06-23 11:00:50.693579 1117.2937 1095.81636 -0.00126823073
